time,station,part,family,type,activity
109652625,DefectPizzaSink,PZ_1030_2412,PZ,PZ_1030,ENTER
109652625,DefectPizzaSink,PZ_1030_2412,PZ,PZ_1030,EXIT
109655910,PackStation,PACK_1020_000727,PACK,PACK_1020,EXIT_AP
109663241,Oven,PZ_1030_2439,PZ,PZ_1030,ENTER
109663816,Oven,PZ_1030_2419,PZ,PZ_1030,EXIT
109664622,DefectPizzaSink,PZ_1030_2413,PZ,PZ_1030,ENTER
109664622,DefectPizzaSink,PZ_1030_2413,PZ,PZ_1030,EXIT
109665234,PackStation,PZ_1020_2280,PZ,PZ_1020,ENTER
109667849,PalletStation,BOX_000207,BOX,BOX_1020,ENTER
109675167,Freezer,PZ_1020_2288,PZ,PZ_1020,EXIT
109675562,Oven,PZ_1030_2440,PZ,PZ_1030,ENTER
109675975,Oven,PZ_1030_2420,PZ,PZ_1030,EXIT
109676748,DefectPizzaSink,PZ_1030_2414,PZ,PZ_1030,ENTER
109676748,DefectPizzaSink,PZ_1030_2414,PZ,PZ_1030,EXIT
109677372,PalletStation,BOX_000207,BOX,BOX_1020,EXIT_AR
109682405,PizzaSource,PZ_1030_2453,PZ,PZ_1030,EXIT
109682405,PizzaSource,PZ_1030_2454,PZ,PZ_1030,ENTER
109687468,Oven,PZ_1030_2441,PZ,PZ_1030,ENTER
109688194,Oven,PZ_1030_2421,PZ,PZ_1030,EXIT
109688956,DefectPizzaSink,PZ_1030_2415,PZ,PZ_1030,ENTER
109688956,DefectPizzaSink,PZ_1030_2415,PZ,PZ_1030,EXIT
109694957,PackStation,PZ_1020_2281,PZ,PZ_1020,ENTER
109695110,BoxStation,PACK_1020_000727,PACK,PACK_1020,ENTER
109699364,Oven,PZ_1030_2442,PZ,PZ_1030,ENTER
109700081,Oven,PZ_1030_2422,PZ,PZ_1030,EXIT
109701004,DefectPizzaSink,PZ_1030_2416,PZ,PZ_1030,ENTER
109701004,DefectPizzaSink,PZ_1030_2416,PZ,PZ_1030,EXIT
109705142,Freezer,PZ_1020_2289,PZ,PZ_1020,EXIT
109711704,Oven,PZ_1030_2443,PZ,PZ_1030,ENTER
109711940,Oven,PZ_1030_2423,PZ,PZ_1030,EXIT
109713165,DefectPizzaSink,PZ_1030_2417,PZ,PZ_1030,ENTER
109713165,DefectPizzaSink,PZ_1030_2417,PZ,PZ_1030,EXIT
109715310,PackStation,PACK_1020_000728,PACK,PACK_1020,EXIT_AP
109722790,PizzaSource,PZ_1030_2454,PZ,PZ_1030,EXIT
109722790,PizzaSource,PZ_1030_2455,PZ,PZ_1030,ENTER
109723748,Oven,PZ_1030_2444,PZ,PZ_1030,ENTER
109724034,Oven,PZ_1030_2424,PZ,PZ_1030,EXIT
109725226,PackStation,PZ_1020_2282,PZ,PZ_1020,ENTER
109725239,DefectPizzaSink,PZ_1030_2418,PZ,PZ_1030,ENTER
109725239,DefectPizzaSink,PZ_1030_2418,PZ,PZ_1030,EXIT
109735261,Freezer,PZ_1020_2290,PZ,PZ_1020,EXIT
109735790,Oven,PZ_1030_2445,PZ,PZ_1030,ENTER
109735944,Oven,PZ_1030_2425,PZ,PZ_1030,EXIT
109737062,DefectPizzaSink,PZ_1030_2419,PZ,PZ_1030,ENTER
109737062,DefectPizzaSink,PZ_1030_2419,PZ,PZ_1030,EXIT
109747710,Oven,PZ_1030_2446,PZ,PZ_1030,ENTER
109748276,Oven,PZ_1030_2426,PZ,PZ_1030,EXIT
109749086,DefectPizzaSink,PZ_1030_2420,PZ,PZ_1030,ENTER
109749086,DefectPizzaSink,PZ_1030_2420,PZ,PZ_1030,EXIT
109754510,BoxStation,PACK_1020_000728,PACK,PACK_1020,ENTER
109755374,PackStation,PZ_1020_2283,PZ,PZ_1020,ENTER
109759691,Oven,PZ_1030_2447,PZ,PZ_1030,ENTER
109760379,Oven,PZ_1030_2427,PZ,PZ_1030,EXIT
109761275,DefectPizzaSink,PZ_1030_2421,PZ,PZ_1030,ENTER
109761275,DefectPizzaSink,PZ_1030_2421,PZ,PZ_1030,EXIT
109761750,RefurbishProcess,BOX_000203,BOX,BOX_1020,ENTER
109762724,PizzaSource,PZ_1030_2455,PZ,PZ_1030,EXIT
109762724,PizzaSource,PZ_1030_2456,PZ,PZ_1030,ENTER
109765349,Freezer,PZ_1020_2291,PZ,PZ_1020,EXIT
109770130,RefurbishProcess,BOX_000203,BOX,BOX,EXIT_AP
109771536,Oven,PZ_1030_2448,PZ,PZ_1030,ENTER
109772570,Oven,PZ_1030_2428,PZ,PZ_1030,EXIT
109773328,DefectPizzaSink,PZ_1030_2422,PZ,PZ_1030,ENTER
109773328,DefectPizzaSink,PZ_1030_2422,PZ,PZ_1030,EXIT
109776433,PackStation,PACK_1020_000729,PACK,PACK_1020,EXIT_AP
109778989,RefurbishProcess,BOX_000204,BOX,BOX_1020,ENTER
109784631,Oven,PZ_1030_2429,PZ,PZ_1030,EXIT
109785201,DefectPizzaSink,PZ_1030_2423,PZ,PZ_1030,ENTER
109785201,DefectPizzaSink,PZ_1030_2423,PZ,PZ_1030,EXIT
109785455,PackStation,PZ_1020_2284,PZ,PZ_1020,ENTER
109787369,RefurbishProcess,BOX_000204,BOX,BOX,EXIT_AP
109795391,Freezer,PZ_1020_2292,PZ,PZ_1020,EXIT
109796213,RefurbishProcess,BOX_000205,BOX,BOX_1020,ENTER
109796750,Oven,PZ_1030_2430,PZ,PZ_1030,EXIT
109797178,DefectPizzaSink,PZ_1030_2424,PZ,PZ_1030,ENTER
109797178,DefectPizzaSink,PZ_1030_2424,PZ,PZ_1030,EXIT
109798130,RefurbishedBoxWarehouse,BOX_000203,BOX,BOX,ENTER
109802748,PizzaSource,PZ_1030_2456,PZ,PZ_1030,EXIT
109802748,PizzaSource,PZ_1030_2457,PZ,PZ_1030,ENTER
109804593,RefurbishProcess,BOX_000205,BOX,BOX,EXIT_AP
109809149,Oven,PZ_1030_2431,PZ,PZ_1030,EXIT
109813420,RefurbishProcess,BOX_000206,BOX,BOX_1020,ENTER
109815369,RefurbishedBoxWarehouse,BOX_000204,BOX,BOX,ENTER
109815633,BoxStation,PACK_1020_000729,PACK,PACK_1020,ENTER
109815800,PackStation,PZ_1020_2285,PZ,PZ_1020,ENTER
109818653,RefurbishedBoxWarehouse,BOX_000203,BOX,BOX,EXIT
109818653,BoxStation,BOX_000203,BOX,BOX,ENTER
109820718,Oven,PZ_1030_2432,PZ,PZ_1030,EXIT
109821800,RefurbishProcess,BOX_000206,BOX,BOX,EXIT_AP
109822211,Oven,PZ_1030_2449,PZ,PZ_1030,ENTER
109825232,Freezer,PZ_1020_2293,PZ,PZ_1020,EXIT
109832558,BoxStation,BOX_000203,BOX,BOX_1020,EXIT_AP
109832593,RefurbishedBoxWarehouse,BOX_000205,BOX,BOX,ENTER
109832759,Oven,PZ_1030_2433,PZ,PZ_1030,EXIT
109836906,PackStation,PACK_1020_000730,PACK,PACK_1020,EXIT_AP
109842542,PizzaSource,PZ_1030_2457,PZ,PZ_1030,EXIT
109842542,PizzaSource,PZ_1030_2458,PZ,PZ_1030,ENTER
109844720,Oven,PZ_1030_2434,PZ,PZ_1030,EXIT
109845906,PackStation,PZ_1020_2286,PZ,PZ_1020,ENTER
109848534,PalletStation,BOX_000203,BOX,BOX_1020,ENTER
109849800,RefurbishedBoxWarehouse,BOX_000206,BOX,BOX,ENTER
109855195,Freezer,PZ_1020_2294,PZ,PZ_1020,EXIT
109856591,Oven,PZ_1030_2435,PZ,PZ_1030,EXIT
109858057,PalletStation,BOX_000203,BOX,BOX_1020,EXIT_AR
109862242,Oven,PZ_1030_2450,PZ,PZ_1030,ENTER
109868816,Oven,PZ_1030_2436,PZ,PZ_1030,EXIT
109875932,PackStation,PZ_1020_2287,PZ,PZ_1020,ENTER
109876106,BoxStation,PACK_1020_000730,PACK,PACK_1020,ENTER
109880893,Oven,PZ_1030_2437,PZ,PZ_1030,EXIT
109882655,PizzaSource,PZ_1030_2458,PZ,PZ_1030,EXIT
109882655,PizzaSource,PZ_1030_2459,PZ,PZ_1030,ENTER
109885110,Freezer,PZ_1020_2295,PZ,PZ_1020,EXIT
109890984,Freezer,PZ_1030_2425,PZ,PZ_1030,ENTER
109892886,Oven,PZ_1030_2438,PZ,PZ_1030,EXIT
109896967,PackStation,PACK_1020_000731,PACK,PACK_1020,EXIT_AP
109902062,Oven,PZ_1030_2451,PZ,PZ_1030,ENTER
109903315,Freezer,PZ_1030_2426,PZ,PZ_1030,ENTER
109904894,Oven,PZ_1030_2439,PZ,PZ_1030,EXIT
109905767,PackStation,PZ_1020_2288,PZ,PZ_1020,ENTER
109915419,Freezer,PZ_1030_2427,PZ,PZ_1030,ENTER
109915524,Freezer,PZ_1020_2296,PZ,PZ_1020,EXIT
109917215,Oven,PZ_1030_2440,PZ,PZ_1030,EXIT
109922608,PizzaSource,PZ_1030_2459,PZ,PZ_1030,EXIT
109922608,PizzaSource,PZ_1030_2460,PZ,PZ_1030,ENTER
109925732,RefurbishProcess,BOX_000207,BOX,BOX_1020,ENTER
109927609,Freezer,PZ_1030_2428,PZ,PZ_1030,ENTER
109929121,Oven,PZ_1030_2441,PZ,PZ_1030,EXIT
109934112,RefurbishProcess,BOX_000207,BOX,BOX,EXIT_AP
109935742,PackStation,PZ_1020_2289,PZ,PZ_1020,ENTER
109936167,BoxStation,PACK_1020_000731,PACK,PACK_1020,ENTER
109939671,Freezer,PZ_1030_2429,PZ,PZ_1030,ENTER
109941017,Oven,PZ_1030_2442,PZ,PZ_1030,EXIT
109942128,Oven,PZ_1030_2452,PZ,PZ_1030,ENTER
109945544,Freezer,PZ_1020_2297,PZ,PZ_1020,EXIT
109951789,Freezer,PZ_1030_2430,PZ,PZ_1030,ENTER
109953356,Oven,PZ_1030_2443,PZ,PZ_1030,EXIT
109957204,PackStation,PACK_1020_000732,PACK,PACK_1020,EXIT_AP
109962112,RefurbishedBoxWarehouse,BOX_000207,BOX,BOX,ENTER
109962647,PizzaSource,PZ_1030_2460,PZ,PZ_1030,EXIT
109962647,PizzaSource,PZ_1030_2461,PZ,PZ_1030,ENTER
109964188,Freezer,PZ_1030_2431,PZ,PZ_1030,ENTER
109965400,Oven,PZ_1030_2444,PZ,PZ_1030,EXIT
109965861,PackStation,PZ_1020_2290,PZ,PZ_1020,ENTER
109975562,Freezer,PZ_1020_2298,PZ,PZ_1020,EXIT
109975757,Freezer,PZ_1030_2432,PZ,PZ_1030,ENTER
109977442,Oven,PZ_1030_2445,PZ,PZ_1030,EXIT
109982123,Oven,PZ_1030_2453,PZ,PZ_1030,ENTER
109987799,Freezer,PZ_1030_2433,PZ,PZ_1030,ENTER
109989363,Oven,PZ_1030_2446,PZ,PZ_1030,EXIT
109995948,PackStation,PZ_1020_2291,PZ,PZ_1020,ENTER
109996404,BoxStation,PACK_1020_000732,PACK,PACK_1020,ENTER
109999424,RefurbishedBoxWarehouse,BOX_000204,BOX,BOX,EXIT
109999424,BoxStation,BOX_000204,BOX,BOX,ENTER
109999759,Freezer,PZ_1030_2434,PZ,PZ_1030,ENTER
110001344,Oven,PZ_1030_2447,PZ,PZ_1030,EXIT
110002626,PizzaSource,PZ_1030_2461,PZ,PZ_1030,EXIT
110002626,PizzaSource,PZ_1030_2462,PZ,PZ_1030,ENTER
110005483,Freezer,PZ_1020_2299,PZ,PZ_1020,EXIT
110011630,Freezer,PZ_1030_2435,PZ,PZ_1030,ENTER
110013189,Oven,PZ_1030_2448,PZ,PZ_1030,EXIT
110014008,BoxStation,BOX_000204,BOX,BOX_1020,EXIT_AP
110016846,PackStation,PACK_1020_000733,PACK,PACK_1020,EXIT_AP
110022508,Oven,PZ_1030_2454,PZ,PZ_1030,ENTER
110023855,Freezer,PZ_1030_2436,PZ,PZ_1030,ENTER
110025991,PackStation,PZ_1020_2292,PZ,PZ_1020,ENTER
110029984,PalletStation,BOX_000204,BOX,BOX_1020,ENTER
110035618,Freezer,PZ_1020_2300,PZ,PZ_1020,EXIT
110035932,Freezer,PZ_1030_2437,PZ,PZ_1030,ENTER
110042529,PizzaSource,PZ_1030_2462,PZ,PZ_1030,EXIT
110042529,PizzaSource,PZ_1030_2463,PZ,PZ_1030,ENTER
110047925,Freezer,PZ_1030_2438,PZ,PZ_1030,ENTER
110055832,PackStation,PZ_1020_2293,PZ,PZ_1020,ENTER
110056046,BoxStation,PACK_1020_000733,PACK,PACK_1020,ENTER
110059933,Freezer,PZ_1030_2439,PZ,PZ_1030,ENTER
110062442,Oven,PZ_1030_2455,PZ,PZ_1030,ENTER
110063864,Oven,PZ_1030_2449,PZ,PZ_1030,EXIT
110065943,Freezer,PZ_1020_2301,PZ,PZ_1020,EXIT
110072254,Freezer,PZ_1030_2440,PZ,PZ_1030,ENTER
110077523,PackStation,PACK_1020_000734,PACK,PACK_1020,EXIT_AP
110082544,PizzaSource,PZ_1030_2463,PZ,PZ_1030,EXIT
110082544,PizzaSource,PZ_1030_2464,PZ,PZ_1030,ENTER
110084160,Freezer,PZ_1030_2441,PZ,PZ_1030,ENTER
110085795,PackStation,PZ_1020_2294,PZ,PZ_1020,ENTER
110095874,Freezer,PZ_1020_2303,PZ,PZ_1020,EXIT
110096056,Freezer,PZ_1030_2442,PZ,PZ_1030,ENTER
110102466,Oven,PZ_1030_2456,PZ,PZ_1030,ENTER
110103895,Oven,PZ_1030_2450,PZ,PZ_1030,EXIT
110106417,RefurbishProcess,BOX_000203,BOX,BOX_1020,ENTER
110108396,Freezer,PZ_1030_2443,PZ,PZ_1030,ENTER
110115710,PackStation,PZ_1020_2295,PZ,PZ_1020,ENTER
110115798,RefurbishProcess,BOX_000203,BOX,BOX,EXIT_AP
110116723,BoxStation,PACK_1020_000734,PACK,PACK_1020,ENTER
110120440,Freezer,PZ_1030_2444,PZ,PZ_1030,ENTER
110122557,PizzaSource,PZ_1030_2464,PZ,PZ_1030,EXIT
110122557,PizzaSource,PZ_1030_2465,PZ,PZ_1030,ENTER
110126146,Freezer,PZ_1020_2304,PZ,PZ_1020,EXIT
110132482,Freezer,PZ_1030_2445,PZ,PZ_1030,ENTER
110137386,PackStation,PACK_1020_000735,PACK,PACK_1020,EXIT_AP
110137785,Freezer,PZ_1030_2305,PZ,PZ_1030,EXIT
110142260,Oven,PZ_1030_2457,PZ,PZ_1030,ENTER
110143715,Oven,PZ_1030_2451,PZ,PZ_1030,EXIT
110143797,RefurbishedBoxWarehouse,BOX_000203,BOX,BOX,ENTER
110144402,Freezer,PZ_1030_2446,PZ,PZ_1030,ENTER
110146123,PackStation,PZ_1020_2296,PZ,PZ_1020,ENTER
110149940,Freezer,PZ_1030_2306,PZ,PZ_1030,EXIT
110156383,Freezer,PZ_1030_2447,PZ,PZ_1030,ENTER
110161815,Freezer,PZ_1030_2307,PZ,PZ_1030,EXIT
110162355,PizzaSource,PZ_1030_2465,PZ,PZ_1030,EXIT
110162355,PizzaSource,PZ_1030_2466,PZ,PZ_1030,ENTER
110168228,Freezer,PZ_1030_2448,PZ,PZ_1030,ENTER
110173632,Freezer,PZ_1030_2308,PZ,PZ_1030,EXIT
110176144,PackStation,PZ_1020_2297,PZ,PZ_1020,ENTER
110176586,BoxStation,PACK_1020_000735,PACK,PACK_1020,ENTER
110179606,RefurbishedBoxWarehouse,BOX_000205,BOX,BOX,EXIT
110179606,BoxStation,BOX_000205,BOX,BOX,ENTER
110182373,Oven,PZ_1030_2458,PZ,PZ_1030,ENTER
110183781,Oven,PZ_1030_2452,PZ,PZ_1030,EXIT
110185433,Freezer,PZ_1030_2309,PZ,PZ_1030,EXIT
110193372,BoxStation,BOX_000205,BOX,BOX_1020,EXIT_AP
110197296,Freezer,PZ_1030_2310,PZ,PZ_1030,EXIT
110197341,PackStation,PACK_1020_000736,PACK,PACK_1020,EXIT_AP
110202577,PizzaSource,PZ_1030_2466,PZ,PZ_1030,EXIT
110202577,PizzaSource,PZ_1030_2467,PZ,PZ_1030,ENTER
110206162,PackStation,PZ_1020_2298,PZ,PZ_1020,ENTER
110209313,Freezer,PZ_1030_2311,PZ,PZ_1030,EXIT
110209348,PalletStation,BOX_000205,BOX,BOX_1020,ENTER
110218903,Freezer,PZ_1030_2449,PZ,PZ_1030,ENTER
110221350,Freezer,PZ_1030_2312,PZ,PZ_1030,EXIT
110222326,Oven,PZ_1030_2459,PZ,PZ_1030,ENTER
110223776,Oven,PZ_1030_2453,PZ,PZ_1030,EXIT
110233552,Freezer,PZ_1030_2313,PZ,PZ_1030,EXIT
110236083,PackStation,PZ_1020_2299,PZ,PZ_1020,ENTER
110236541,BoxStation,PACK_1020_000736,PACK,PACK_1020,ENTER
110242703,PizzaSource,PZ_1030_2467,PZ,PZ_1030,EXIT
110242703,PizzaSource,PZ_1030_2468,PZ,PZ_1030,ENTER
110245884,Freezer,PZ_1030_2314,PZ,PZ_1030,EXIT
110257727,PackStation,PACK_1020_000737,PACK,PACK_1020,EXIT_AP
110257790,Freezer,PZ_1030_2315,PZ,PZ_1030,EXIT
110258934,Freezer,PZ_1030_2450,PZ,PZ_1030,ENTER
110262365,Oven,PZ_1030_2460,PZ,PZ_1030,ENTER
110264161,Oven,PZ_1030_2454,PZ,PZ_1030,EXIT
110266218,PackStation,PZ_1020_2300,PZ,PZ_1020,ENTER
110269622,Freezer,PZ_1030_2316,PZ,PZ_1030,EXIT
110281851,Freezer,PZ_1030_2317,PZ,PZ_1030,EXIT
110282523,PizzaSource,PZ_1030_2468,PZ,PZ_1030,EXIT
110282523,PizzaSource,PZ_1030_2469,PZ,PZ_1030,ENTER
110293558,Freezer,PZ_1030_2318,PZ,PZ_1030,EXIT
110296543,PackStation,PZ_1020_2301,PZ,PZ_1020,ENTER
110296927,BoxStation,PACK_1020_000737,PACK,PACK_1020,ENTER
110298754,Freezer,PZ_1030_2451,PZ,PZ_1030,ENTER
110302345,Oven,PZ_1030_2461,PZ,PZ_1030,ENTER
110304095,Oven,PZ_1030_2455,PZ,PZ_1030,EXIT
110305750,Freezer,PZ_1030_2319,PZ,PZ_1030,EXIT
110317300,PackStation,PACK_1020_000738,PACK,PACK_1020,EXIT_AP
110317492,Freezer,PZ_1030_2320,PZ,PZ_1030,EXIT
110322673,PizzaSource,PZ_1030_2469,PZ,PZ_1030,EXIT
110322673,PizzaSource,PZ_1030_2470,PZ,PZ_1030,ENTER
110326474,PackStation,PZ_1020_2303,PZ,PZ_1020,ENTER
110329615,Freezer,PZ_1030_2321,PZ,PZ_1030,EXIT
110338820,Freezer,PZ_1030_2452,PZ,PZ_1030,ENTER
110341638,Freezer,PZ_1030_2322,PZ,PZ_1030,EXIT
110342247,Oven,PZ_1030_2462,PZ,PZ_1030,ENTER
110344119,Oven,PZ_1030_2456,PZ,PZ_1030,EXIT
110353419,Freezer,PZ_1030_2323,PZ,PZ_1030,EXIT
110356500,BoxStation,PACK_1020_000738,PACK,PACK_1020,ENTER
110356746,PackStation,PZ_1020_2304,PZ,PZ_1020,ENTER
110359520,RefurbishedBoxWarehouse,BOX_000206,BOX,BOX,EXIT
110359520,BoxStation,BOX_000206,BOX,BOX,ENTER
110362638,PizzaSource,PZ_1030_2470,PZ,PZ_1030,EXIT
110362638,PizzaSource,PZ_1030_2471,PZ,PZ_1030,ENTER
110365585,Freezer,PZ_1030_2324,PZ,PZ_1030,EXIT
110368385,PackStation,PZ_1030_2305,PZ,PZ_1030,ENTER
110373556,BoxStation,BOX_000206,BOX,BOX_1020,EXIT_AP
110377122,Freezer,PZ_1030_2325,PZ,PZ_1030,EXIT
110377633,PackStation,PACK_1020_000739,PACK,PACK_1020,EXIT_AP
110378815,Freezer,PZ_1030_2453,PZ,PZ_1030,ENTER
110380540,PackStation,PZ_1030_2306,PZ,PZ_1030,ENTER
110382262,Oven,PZ_1030_2463,PZ,PZ_1030,ENTER
110383913,Oven,PZ_1030_2457,PZ,PZ_1030,EXIT
110389115,Freezer,PZ_1030_2326,PZ,PZ_1030,EXIT
110389532,PalletStation,BOX_000206,BOX,BOX_1020,ENTER
110392415,PackStation,PZ_1030_2307,PZ,PZ_1030,ENTER
110401072,Freezer,PZ_1030_2327,PZ,PZ_1030,EXIT
110402612,PizzaSource,PZ_1030_2471,PZ,PZ_1030,EXIT
110402612,PizzaSource,PZ_1030_2472,PZ,PZ_1030,ENTER
110404232,PackStation,PZ_1030_2308,PZ,PZ_1030,ENTER
110412774,Freezer,PZ_1030_2328,PZ,PZ_1030,EXIT
110416033,PackStation,PZ_1030_2309,PZ,PZ_1030,ENTER
110416833,BoxStation,PACK_1020_000739,PACK,PACK_1020,ENTER
110419200,Freezer,PZ_1030_2454,PZ,PZ_1030,ENTER
110422276,Oven,PZ_1030_2464,PZ,PZ_1030,ENTER
110423806,PackStation,PZ_1020_2304,PZ,PZ_1020,EXIT_AR
110424026,Oven,PZ_1030_2458,PZ,PZ_1030,EXIT
110424849,Freezer,PZ_1030_2329,PZ,PZ_1030,EXIT
110427896,PackStation,PZ_1030_2310,PZ,PZ_1030,ENTER
110436684,Freezer,PZ_1030_2330,PZ,PZ_1030,EXIT
110439913,PackStation,PZ_1030_2311,PZ,PZ_1030,ENTER
110442272,PizzaSink,PZ_1020_2304,PZ,PZ_1020,ENTER
110442272,PizzaSink,PZ_1020_2304,PZ,PZ_1020,EXIT
110442753,PizzaSource,PZ_1030_2472,PZ,PZ_1030,EXIT
110442753,PizzaSource,PZ_1030_2473,PZ,PZ_1030,ENTER
110448904,Freezer,PZ_1030_2331,PZ,PZ_1030,EXIT
110451950,PackStation,PZ_1030_2312,PZ,PZ_1030,ENTER
110459134,Freezer,PZ_1030_2455,PZ,PZ_1030,ENTER
110460312,Freezer,PZ_1030_2332,PZ,PZ_1030,EXIT
110462073,Oven,PZ_1030_2465,PZ,PZ_1030,ENTER
110463979,Oven,PZ_1030_2459,PZ,PZ_1030,EXIT
110464152,PackStation,PZ_1030_2313,PZ,PZ_1030,ENTER
110480055,Freezer,PZ_1030_2334,PZ,PZ_1030,EXIT
110480983,PackStation,PACK_1030_000740,PACK,PACK_1030,EXIT_AP
110482646,PizzaSource,PZ_1030_2473,PZ,PZ_1030,EXIT
110482646,PizzaSource,PZ_1030_2474,PZ,PZ_1030,ENTER
110484255,PackStation,PZ_1030_2314,PZ,PZ_1030,ENTER
110492032,Freezer,PZ_1030_2335,PZ,PZ_1030,EXIT
110496161,PackStation,PZ_1030_2315,PZ,PZ_1030,ENTER
110499158,Freezer,PZ_1030_2456,PZ,PZ_1030,ENTER
110502295,Oven,PZ_1030_2466,PZ,PZ_1030,ENTER
110504018,Oven,PZ_1030_2460,PZ,PZ_1030,EXIT
110504265,Freezer,PZ_1030_2336,PZ,PZ_1030,EXIT
110507993,PackStation,PZ_1030_2316,PZ,PZ_1030,ENTER
110516161,Freezer,PZ_1030_2337,PZ,PZ_1030,EXIT
110520183,BoxStation,PACK_1030_000740,PACK,PACK_1030,ENTER
110520222,PackStation,PZ_1030_2317,PZ,PZ_1030,ENTER
110522570,PizzaSource,PZ_1030_2474,PZ,PZ_1030,EXIT
110522570,PizzaSource,PZ_1030_2475,PZ,PZ_1030,ENTER
110526446,BoxStation,PACK_1020_000739,PACK,PACK_1020,EXIT_AR
110535701,Freezer,PZ_1030_2338,PZ,PZ_1030,EXIT
110536370,PackStation,PACK_1030_000741,PACK,PACK_1030,EXIT_AP
110538952,Freezer,PZ_1030_2457,PZ,PZ_1030,ENTER
110539599,PackStation,PZ_1030_2318,PZ,PZ_1030,ENTER
110542421,Oven,PZ_1030_2467,PZ,PZ_1030,ENTER
110543997,Oven,PZ_1030_2461,PZ,PZ_1030,EXIT
110544925,PackSink,PACK_1020_000739,PACK,PACK_1020,ENTER
110544925,PackSink,PACK_1020_000739,PACK,PACK_1020,EXIT
110547675,Freezer,PZ_1030_2339,PZ,PZ_1030,EXIT
110551790,PackStation,PZ_1030_2319,PZ,PZ_1030,ENTER
110559811,Freezer,PZ_1030_2340,PZ,PZ_1030,EXIT
110562481,PizzaSource,PZ_1030_2475,PZ,PZ_1030,EXIT
110562481,PizzaSource,PZ_1030_2476,PZ,PZ_1030,ENTER
110563533,PackStation,PZ_1030_2320,PZ,PZ_1030,ENTER
110571793,Freezer,PZ_1030_2341,PZ,PZ_1030,EXIT
110575570,BoxStation,PACK_1030_000741,PACK,PACK_1030,ENTER
110575656,PackStation,PZ_1030_2321,PZ,PZ_1030,ENTER
110579065,Freezer,PZ_1030_2458,PZ,PZ_1030,ENTER
110582241,Oven,PZ_1030_2468,PZ,PZ_1030,ENTER
110583900,Oven,PZ_1030_2462,PZ,PZ_1030,EXIT
110591440,Freezer,PZ_1030_2342,PZ,PZ_1030,EXIT
110592306,PackStation,PACK_1030_000742,PACK,PACK_1030,EXIT_AP
110595342,PackStation,PZ_1030_2322,PZ,PZ_1030,ENTER
110602621,PizzaSource,PZ_1030_2476,PZ,PZ_1030,EXIT
110602621,PizzaSource,PZ_1030_2477,PZ,PZ_1030,ENTER
110603085,Freezer,PZ_1030_2343,PZ,PZ_1030,EXIT
110607123,PackStation,PZ_1030_2323,PZ,PZ_1030,ENTER
110614981,Freezer,PZ_1030_2344,PZ,PZ_1030,EXIT
110619018,Freezer,PZ_1030_2459,PZ,PZ_1030,ENTER
110619289,PackStation,PZ_1030_2324,PZ,PZ_1030,ENTER
110622391,Oven,PZ_1030_2469,PZ,PZ_1030,ENTER
110623915,Oven,PZ_1030_2463,PZ,PZ_1030,EXIT
110627081,Freezer,PZ_1030_2345,PZ,PZ_1030,EXIT
110630826,PackStation,PZ_1030_2325,PZ,PZ_1030,ENTER
110631506,BoxStation,PACK_1030_000742,PACK,PACK_1030,ENTER
110634526,RefurbishedBoxWarehouse,BOX_000207,BOX,BOX,EXIT
110634526,BoxStation,BOX_000207,BOX,BOX,ENTER
110642359,PizzaSource,PZ_1030_2477,PZ,PZ_1030,EXIT
110642359,PizzaSource,PZ_1030_2478,PZ,PZ_1030,ENTER
110647456,Freezer,PZ_1030_2346,PZ,PZ_1030,EXIT
110648366,PackStation,PACK_1030_000743,PACK,PACK_1030,EXIT_AP
110648517,BoxStation,BOX_000207,BOX,BOX_1030,EXIT_AP
110651009,PackStation,PZ_1030_2326,PZ,PZ_1030,ENTER
110659057,Freezer,PZ_1030_2460,PZ,PZ_1030,ENTER
110659237,Freezer,PZ_1030_2347,PZ,PZ_1030,EXIT
110662356,Oven,PZ_1030_2470,PZ,PZ_1030,ENTER
110662966,PackStation,PZ_1030_2327,PZ,PZ_1030,ENTER
110663928,Oven,PZ_1030_2464,PZ,PZ_1030,EXIT
110671008,Freezer,PZ_1030_2348,PZ,PZ_1030,EXIT
110674668,PackStation,PZ_1030_2328,PZ,PZ_1030,ENTER
110676893,PalletSource,PAL_000022,PAL,PAL,EXIT
110676893,PalletSource,PAL_000023,PAL,PAL,ENTER
110682420,PizzaSource,PZ_1030_2478,PZ,PZ_1030,EXIT
110682420,PizzaSource,PZ_1030_2479,PZ,PZ_1030,ENTER
110682864,Freezer,PZ_1030_2349,PZ,PZ_1030,EXIT
110683018,PalletStation,PAL_000021,PAL,PAL_1020,EXIT_AP
110686743,PackStation,PZ_1030_2329,PZ,PZ_1030,ENTER
110687566,BoxStation,PACK_1030_000743,PACK,PACK_1030,ENTER
110699037,Freezer,PZ_1030_2461,PZ,PZ_1030,ENTER
110701686,Freezer,PZ_1030_2350,PZ,PZ_1030,EXIT
110702331,Oven,PZ_1030_2471,PZ,PZ_1030,ENTER
110703726,Oven,PZ_1030_2465,PZ,PZ_1030,EXIT
110703759,PackStation,PACK_1030_000744,PACK,PACK_1030,EXIT_AP
110705878,PackStation,PZ_1030_2330,PZ,PZ_1030,ENTER
110711439,PalletStation,PAL_000022,PAL,PAL,ENTER
110712493,PalletStation,BOX_000207,BOX,BOX_1030,ENTER
